latest_date,stock_id,name,market,close,1d_avg_price,close_vs_avg_pct,1d_volume_lot,1d_foreign_net_lot,1d_trust_net_lot,1d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,chip_score
2026-04-17,1220,台榮,TWSE,12.8,12.7792,0.16,133.84,32.88,0.0,32.88,24.57,0.0,1,0,0,0,32.88,0.0,40.0
2026-04-17,1232,大統益,TWSE,150.0,149.8459,0.1,53.2,14.4,0.0,14.4,27.06,0.0,1,0,0,0,14.4,0.0,40.0
2026-04-17,1235,興泰,TWSE,45.2,45.1322,0.15,28.79,7.47,0.0,7.47,25.94,0.0,1,0,0,0,7.47,0.0,40.0
2026-04-17,1315,達新,TWSE,64.9,64.5897,0.48,25.51,11.25,0.0,11.25,44.09,0.0,1,0,0,0,11.25,0.0,40.0
2026-04-17,1339,昭輝,TWSE,41.0,40.8415,0.39,74.7,16.37,0.0,16.37,21.91,0.0,1,0,0,0,16.37,0.0,40.0
2026-04-17,1341,富林-KY,TWSE,60.3,60.2404,0.1,10.23,3.13,0.0,3.13,30.56,0.0,1,0,0,0,3.13,0.0,40.0
2026-04-17,1413,宏洲,TWSE,9.85,9.8164,0.34,18.46,12.5,0.0,12.5,67.7,0.0,1,0,0,0,12.5,0.0,40.0
2026-04-17,1418,東華,TWSE,18.75,18.7202,0.16,6.57,3.24,0.0,3.24,49.26,0.0,1,0,0,0,3.24,0.0,40.0
2026-04-17,1419,新紡,TWSE,64.0,63.9558,0.07,101.18,29.49,0.0,29.49,29.15,0.0,1,0,0,0,29.49,0.0,40.0
2026-04-17,1435,中福,TWSE,14.1,14.1919,-0.65,1.56,0.45,0.0,0.45,28.6,0.0,1,0,0,0,0.45,0.0,40.0
2026-04-17,1438,三地開發,TWSE,28.45,28.4461,0.01,28.55,15.42,0.0,15.42,53.99,0.0,1,0,0,0,15.42,0.0,40.0
2026-04-17,1439,雋揚,TWSE,27.55,27.5132,0.13,9.23,5.23,0.0,5.23,56.65,0.0,1,0,0,0,5.23,0.0,40.0
2026-04-17,1441,大東,TWSE,9.8,9.8566,-0.57,21.62,3.32,0.0,3.32,15.35,0.0,1,0,0,0,3.32,0.0,40.0
2026-04-17,1443,立益物流,TWSE,24.0,23.8385,0.68,86.74,19.67,0.0,19.67,22.68,0.0,1,0,0,0,19.67,0.0,40.0
2026-04-17,1452,宏益,TWSE,12.0,11.9737,0.22,94.16,16.65,0.0,16.65,17.69,0.0,1,0,0,0,16.65,0.0,40.0
2026-04-17,1463,強盛新,TWSE,18.0,17.9368,0.35,44.91,11.43,0.0,11.43,25.45,0.0,1,0,0,0,11.43,0.0,40.0
2026-04-17,1468,昶和,TWSE,12.1,11.8366,2.23,45.22,12.22,0.0,12.22,27.02,0.0,1,0,0,0,12.22,0.0,40.0
2026-04-17,1470,大統新創,TWSE,23.0,22.8936,0.46,26.31,9.31,0.0,9.31,35.39,0.0,1,0,0,0,9.31,0.0,40.0
2026-04-17,1472,三洋實業,TWSE,95.4,95.1881,0.22,7.08,2.07,0.0,2.07,29.28,0.0,1,0,0,0,2.07,0.0,40.0
2026-04-17,1512,瑞利,TWSE,7.45,7.4539,-0.05,86.42,13.0,0.0,13.0,15.04,0.0,1,0,0,0,13.0,0.0,40.0
2026-04-17,1521,大億,TWSE,25.35,25.3364,0.05,22.17,9.38,0.0,9.38,42.29,0.0,1,0,0,0,9.38,0.0,40.0
2026-04-17,1525,江申,TWSE,60.8,60.7869,0.02,27.32,8.25,0.0,8.25,30.19,0.0,1,0,0,0,8.25,0.0,40.0
2026-04-17,1527,鑽全,TWSE,33.0,32.9279,0.22,119.45,24.68,0.0,24.68,20.66,0.0,1,0,0,0,24.68,0.0,40.0
2026-04-17,1529,樂事綠能,TWSE,24.15,24.0894,0.25,955.56,201.38,0.0,201.38,21.08,0.0,1,0,0,0,201.38,0.0,40.0
2026-04-17,1530,亞崴,TWSE,28.35,28.1374,0.76,49.68,8.48,0.0,8.48,17.07,0.0,1,0,0,0,8.48,0.0,40.0
2026-04-17,1536,和大,TWSE,51.3,51.032,0.53,846.98,171.39,0.0,171.39,20.24,0.0,1,0,0,0,171.39,0.0,40.0
2026-04-17,1537,廣隆,TWSE,125.0,124.8915,0.09,91.37,45.41,0.0,45.41,49.69,0.0,1,0,0,0,45.41,0.0,40.0
2026-04-17,1541,錩泰,TWSE,25.2,25.1889,0.04,19.03,3.39,0.0,3.39,17.83,0.0,1,0,0,0,3.39,0.0,40.0
2026-04-17,1568,倉佑,TWSE,25.35,25.5265,-0.69,212.6,34.51,0.0,34.51,16.23,0.0,1,0,0,0,34.51,0.0,40.0
2026-04-17,1583,程泰,TWSE,48.2,47.9656,0.49,22.67,5.55,0.0,5.55,24.48,0.0,1,0,0,0,5.55,0.0,40.0
2026-04-17,1598,岱宇,TWSE,20.65,20.6393,0.05,539.6,148.88,0.0,148.88,27.59,0.0,1,0,0,0,148.88,0.0,40.0
2026-04-17,1599,宏佳騰,TPEX,25.4,25.4007,-0.0,28.52,7.0,0.0,7.0,24.55,0.0,1,0,0,0,7.0,0.0,40.0
2026-04-17,1614,三洋電,TWSE,32.3,32.327,-0.08,45.41,20.26,0.0,20.26,44.61,0.0,1,0,0,0,20.26,0.0,40.0
2026-04-17,1709,和益,TWSE,18.95,19.0568,-0.56,796.27,197.38,0.0,197.38,24.79,0.0,1,0,0,0,197.38,0.0,40.0
2026-04-17,1711,永光,TWSE,47.95,47.0543,1.9,73476.39,13001.4,0.0,13001.4,17.69,0.0,1,0,0,0,13001.4,0.0,40.0
2026-04-17,1717,長興,TWSE,81.0,79.5021,1.88,84708.4,13217.7,0.0,13217.7,15.6,0.0,1,0,0,0,13217.7,0.0,40.0
2026-04-17,1721,三晃,TWSE,20.5,20.243,1.27,9766.19,1919.0,0.0,1919.0,19.65,0.0,1,0,0,0,1919.0,0.0,40.0
2026-04-17,1725,元禎,TWSE,31.0,31.1589,-0.51,176.3,33.91,0.0,33.91,19.23,0.0,1,0,0,0,33.91,0.0,40.0
2026-04-17,1726,永記,TWSE,76.5,76.4941,0.01,26.05,16.1,0.0,16.1,61.8,0.0,1,0,0,0,16.1,0.0,40.0
2026-04-17,1730,花仙子,TWSE,52.8,52.726,0.14,23.57,4.16,0.0,4.16,17.63,0.0,1,0,0,0,4.16,0.0,40.0
2026-04-17,1731,美吾華,TWSE,21.85,21.838,0.06,87.66,15.33,0.0,15.33,17.49,0.0,1,0,0,0,15.33,0.0,40.0
2026-04-17,1734,杏輝,TWSE,32.15,32.0971,0.16,509.05,78.95,0.0,78.95,15.51,0.0,1,0,0,0,78.95,0.0,40.0
2026-04-17,1736,喬山,TWSE,118.5,118.9361,-0.37,499.41,164.82,0.0,164.82,33.0,0.0,1,0,0,0,164.82,0.0,40.0
2026-04-17,1737,臺鹽,TWSE,32.2,32.0927,0.33,77.95,21.0,0.0,21.0,26.94,0.0,1,0,0,0,21.0,0.0,40.0
2026-04-17,1903,士紙,TWSE,49.3,49.2767,0.05,175.62,36.65,0.0,36.65,20.87,0.0,1,0,0,0,36.65,0.0,40.0
2026-04-17,2008,高興昌,TWSE,27.4,27.3519,0.18,29.8,15.95,0.0,15.95,53.53,0.0,1,0,0,0,15.95,0.0,40.0
2026-04-17,2010,春源,TWSE,24.95,25.0443,-0.38,1968.44,434.21,0.0,434.21,22.06,0.0,1,0,0,0,434.21,0.0,40.0
2026-04-17,2012,春雨,TWSE,16.0,15.8552,0.91,47.26,20.85,0.0,20.85,44.13,0.0,1,0,0,0,20.85,0.0,40.0
2026-04-17,2024,志聯,TWSE,14.95,14.7569,1.31,20.13,9.0,0.0,9.0,44.72,0.0,1,0,0,0,9.0,0.0,40.0
2026-04-17,2034,允強,TWSE,21.0,20.9849,0.07,1605.26,533.2,0.0,533.2,33.22,0.0,1,0,0,0,533.2,0.0,40.0
2026-04-17,2062,橋椿,TWSE,22.0,21.9639,0.16,364.17,105.99,0.0,105.99,29.1,0.0,1,0,0,0,105.99,0.0,40.0
2026-04-17,2108,南帝,TWSE,26.05,26.0474,0.01,521.26,98.44,0.0,98.44,18.89,0.0,1,0,0,0,98.44,0.0,40.0
2026-04-17,2109,華豐,TWSE,14.7,14.6965,0.02,96.65,17.2,0.0,17.2,17.8,0.0,1,0,0,0,17.2,0.0,40.0
2026-04-17,2114,鑫永銓,TWSE,88.9,89.0437,-0.16,18.05,3.39,0.0,3.39,18.76,0.0,1,0,0,0,3.39,0.0,40.0
2026-04-17,2208,台船,TWSE,21.1,20.9895,0.53,3974.64,1418.13,0.0,1418.13,35.68,0.0,1,0,0,0,1418.13,0.0,40.0
2026-04-17,2227,裕日車,TWSE,55.5,54.6491,1.56,53.76,39.48,0.0,39.48,73.43,0.0,1,0,0,0,39.48,0.0,40.0
2026-04-17,2241,艾姆勒,TWSE,28.45,28.5147,-0.23,310.68,66.17,0.0,66.17,21.3,0.0,1,0,0,0,66.17,0.0,40.0
2026-04-17,2243,宏旭-KY,TWSE,23.6,23.5065,0.4,1065.94,236.35,0.0,236.35,22.17,0.0,1,0,0,0,236.35,0.0,40.0
2026-04-17,2254,巨鎧精密-創,TWSE,70.5,69.8876,0.88,20.65,9.32,0.0,9.32,45.13,0.0,1,0,0,0,9.32,0.0,40.0
2026-04-17,2359,所羅門,TWSE,115.0,115.0747,-0.06,789.12,174.45,0.0,174.45,22.11,0.0,1,0,0,0,174.45,0.0,40.0
2026-04-17,2364,倫飛,TWSE,64.9,64.9983,-0.15,228.28,38.26,0.0,38.26,16.76,0.0,1,0,0,0,38.26,0.0,40.0
2026-04-17,2369,菱生,TWSE,30.6,30.7761,-0.57,7800.13,1406.38,0.0,1406.38,18.03,0.0,1,0,0,0,1406.38,0.0,40.0
2026-04-17,2373,震旦行,TWSE,58.1,57.894,0.36,84.84,24.17,0.0,24.17,28.49,0.0,1,0,0,0,24.17,0.0,40.0
2026-04-17,2374,佳能,TWSE,72.3,72.3256,-0.04,2410.08,418.64,0.0,418.64,17.37,0.0,1,0,0,0,418.64,0.0,40.0
2026-04-17,2390,云辰,TWSE,10.1,10.1307,-0.3,642.2,133.96,0.0,133.96,20.86,0.0,1,0,0,0,133.96,0.0,40.0
2026-04-17,2397,友通,TWSE,60.1,59.779,0.54,222.8,45.57,0.0,45.57,20.45,0.0,1,0,0,0,45.57,0.0,40.0
2026-04-17,2401,凌陽,TWSE,23.65,23.7522,-0.43,13879.07,2153.47,0.0,2153.47,15.52,0.0,1,0,0,0,2153.47,0.0,40.0
2026-04-17,2406,國碩,TWSE,33.95,33.2585,2.08,12653.07,4432.85,0.0,4432.85,35.03,0.0,1,0,0,0,4432.85,0.0,40.0
2026-04-17,2415,錩新,TWSE,29.05,28.9507,0.34,155.82,25.45,0.0,25.45,16.33,0.0,1,0,0,0,25.45,0.0,40.0
2026-04-17,2417,圓剛,TWSE,41.4,41.1124,0.7,811.37,339.73,0.0,339.73,41.87,0.0,1,0,0,0,339.73,0.0,40.0
2026-04-17,2426,鼎元,TWSE,54.4,53.8031,1.11,3992.01,1055.85,0.0,1055.85,26.45,0.0,1,0,0,0,1055.85,0.0,40.0
2026-04-17,2430,燦坤,TWSE,21.75,21.6838,0.31,250.39,43.58,0.0,43.58,17.41,0.0,1,0,0,0,43.58,0.0,40.0
2026-04-17,2433,互盛電,TWSE,46.0,45.928,0.16,25.2,10.66,0.0,10.66,42.3,0.0,1,0,0,0,10.66,0.0,40.0
2026-04-17,2438,翔耀,TWSE,22.45,22.3109,0.62,263.54,50.3,0.0,50.3,19.09,0.0,1,0,0,0,50.3,0.0,40.0
2026-04-17,2455,全新,TWSE,310.5,307.7958,0.88,4501.12,1745.15,0.0,1745.15,38.77,0.0,1,0,0,0,1745.15,0.0,40.0
2026-04-17,2459,敦吉,TWSE,66.2,66.0877,0.17,78.38,13.53,0.0,13.53,17.26,0.0,1,0,0,0,13.53,0.0,40.0
2026-04-17,2464,盟立,TWSE,79.0,77.8507,1.48,12574.07,3821.89,0.0,3821.89,30.4,0.0,1,0,0,0,3821.89,0.0,40.0
2026-04-17,2465,麗臺,TWSE,60.4,59.9934,0.68,957.71,380.16,0.0,380.16,39.69,0.0,1,0,0,0,380.16,0.0,40.0
2026-04-17,2476,鉅祥,TWSE,115.0,113.0692,1.71,10760.27,1716.96,0.0,1716.96,15.96,0.0,1,0,0,0,1716.96,0.0,40.0
2026-04-17,2489,瑞軒,TWSE,44.65,44.9778,-0.73,5151.17,1535.02,0.0,1535.02,29.8,0.0,1,0,0,0,1535.02,0.0,40.0
2026-04-17,2506,太設,TWSE,8.98,8.9066,0.82,123.78,47.91,0.0,47.91,38.71,0.0,1,0,0,0,47.91,0.0,40.0
2026-04-17,2509,全坤建,TWSE,14.5,14.5439,-0.3,233.12,54.12,0.0,54.12,23.21,0.0,1,0,0,0,54.12,0.0,40.0
2026-04-17,2524,京城,TWSE,39.75,39.4512,0.76,100.23,26.07,0.0,26.07,26.01,0.0,1,0,0,0,26.07,0.0,40.0
2026-04-17,2535,達欣工,TWSE,70.2,70.2519,-0.07,233.15,47.34,0.0,47.34,20.31,0.0,1,0,0,0,47.34,0.0,40.0
2026-04-17,2546,根基,TWSE,86.3,86.0418,0.3,132.26,29.65,0.0,29.65,22.42,0.0,1,0,0,0,29.65,0.0,40.0
2026-04-17,2548,華固,TWSE,130.0,129.3929,0.47,736.68,226.59,0.0,226.59,30.76,0.0,1,0,0,0,226.59,0.0,40.0
2026-04-17,2612,中航,TWSE,60.0,60.0032,-0.01,904.29,297.49,0.0,297.49,32.9,0.0,1,0,0,0,297.49,0.0,40.0
2026-04-17,2630,亞航,TWSE,49.3,49.6006,-0.61,1452.39,391.22,0.0,391.22,26.94,0.0,1,0,0,0,391.22,0.0,40.0
2026-04-17,2634,漢翔,TWSE,50.4,50.6177,-0.43,7466.56,1381.71,0.0,1381.71,18.51,0.0,1,0,0,0,1381.71,0.0,40.0
2026-04-17,2701,萬企,TWSE,10.95,10.9035,0.43,92.88,43.24,0.0,43.24,46.56,0.0,1,0,0,0,43.24,0.0,40.0
2026-04-17,2704,國賓,TWSE,43.35,43.2689,0.19,85.94,28.82,0.0,28.82,33.54,0.0,1,0,0,0,28.82,0.0,40.0
2026-04-17,2706,第一店,TWSE,12.7,12.7106,-0.08,87.95,29.25,0.0,29.25,33.25,0.0,1,0,0,0,29.25,0.0,40.0
2026-04-17,2712,遠雄來,TWSE,17.4,17.1485,1.47,35.68,11.29,0.0,11.29,31.64,0.0,1,0,0,0,11.29,0.0,40.0
2026-04-17,2849,安泰銀,TWSE,14.1,14.0363,0.45,165.32,106.46,0.0,106.46,64.4,0.0,1,0,0,0,106.46,0.0,40.0
2026-04-17,2867,三商壽,TWSE,7.87,7.8703,-0.0,4921.81,1264.44,0.0,1264.44,25.69,0.0,1,0,0,0,1264.44,0.0,40.0
2026-04-17,2901,欣欣,TWSE,23.55,23.5574,-0.03,36.56,6.37,0.0,6.37,17.42,0.0,1,0,0,0,6.37,0.0,40.0
2026-04-17,2906,高林,TWSE,13.0,12.9699,0.23,97.42,16.52,0.0,16.52,16.95,0.0,1,0,0,0,16.52,0.0,40.0
2026-04-17,2910,統領,TWSE,22.75,22.6974,0.23,26.27,13.87,0.0,13.87,52.81,0.0,1,0,0,0,13.87,0.0,40.0
2026-04-17,2923,鼎固-KY,TWSE,28.0,27.221,2.86,258.88,115.66,0.0,115.66,44.68,0.0,1,0,0,0,115.66,0.0,40.0
2026-04-17,2939,永邑-KY,TWSE,25.25,24.8905,1.44,14.13,6.12,0.0,6.12,43.33,0.0,1,0,0,0,6.12,0.0,40.0
2026-04-17,2945,三商家購,TWSE,42.3,42.2264,0.17,10.26,4.34,0.0,4.34,42.29,0.0,1,0,0,0,4.34,0.0,40.0
2026-04-17,3004,豐達科,TWSE,113.0,114.0563,-0.93,549.78,190.83,0.0,190.83,34.71,0.0,1,0,0,0,190.83,0.0,40.0
2026-04-17,3016,嘉晶,TWSE,63.1,64.1796,-1.68,3123.72,710.67,0.0,710.67,22.75,0.0,1,0,0,0,710.67,0.0,40.0
2026-04-17,3048,益登,TWSE,39.35,39.5348,-0.47,1872.93,643.21,0.0,643.21,34.34,0.0,1,0,0,0,643.21,0.0,40.0
2026-04-17,3130,一零四,TWSE,221.5,221.8124,-0.14,19.05,3.16,0.0,3.16,16.61,0.0,1,0,0,0,3.16,0.0,40.0
2026-04-17,3138,耀登,TWSE,184.0,181.7825,1.22,3723.85,585.12,0.0,585.12,15.71,0.0,1,0,0,0,585.12,0.0,40.0
2026-04-17,3149,正達,TWSE,42.3,42.3286,-0.07,2029.0,331.03,0.0,331.03,16.31,0.0,1,0,0,0,331.03,0.0,40.0
2026-04-17,3169,亞信,TPEX,95.4,96.151,-0.78,210.41,34.0,0.0,34.0,16.16,0.0,1,0,0,0,34.0,0.0,40.0
2026-04-17,3230,錦明,TPEX,43.35,42.8105,1.26,2375.67,473.0,0.0,473.0,19.91,0.0,1,0,0,0,473.0,0.0,40.0
2026-04-17,3266,昇陽,TWSE,14.15,14.0524,0.69,62.36,34.11,0.0,34.11,54.7,0.0,1,0,0,0,34.11,0.0,40.0
2026-04-17,3272,東碩,TPEX,17.5,17.4078,0.53,293.93,57.0,0.0,57.0,19.39,0.0,1,0,0,0,57.0,0.0,40.0
2026-04-17,3276,宇環,TPEX,14.45,14.549,-0.68,168.04,31.0,0.0,31.0,18.45,0.0,1,0,0,0,31.0,0.0,40.0
2026-04-17,3287,廣寰科,TPEX,29.25,29.1879,0.21,91.42,40.0,0.0,40.0,43.75,0.0,1,0,0,0,40.0,0.0,40.0
2026-04-17,3296,勝德,TWSE,21.3,21.2518,0.23,119.8,19.48,0.0,19.48,16.26,0.0,1,0,0,0,19.48,0.0,40.0
2026-04-17,3297,杭特,TPEX,36.9,36.7318,0.46,123.03,41.0,0.0,41.0,33.32,0.0,1,0,0,0,41.0,0.0,40.0
2026-04-17,3305,昇貿,TWSE,120.5,120.6549,-0.13,3698.14,822.67,0.0,822.67,22.25,0.0,1,0,0,0,822.67,0.0,40.0
2026-04-17,3311,閎暉,TWSE,33.1,33.3396,-0.72,236.25,47.41,0.0,47.41,20.07,0.0,1,0,0,0,47.41,0.0,40.0
2026-04-17,3312,弘憶股,TWSE,42.7,42.4264,0.64,1792.48,382.89,0.0,382.89,21.36,0.0,1,0,0,0,382.89,0.0,40.0
2026-04-17,3321,同泰,TWSE,15.85,15.9237,-0.46,259.76,103.39,0.0,103.39,39.8,0.0,1,0,0,0,103.39,0.0,40.0
2026-04-17,3325,旭品,TPEX,13.35,12.9812,2.84,520.47,95.0,0.0,95.0,18.25,0.0,1,0,0,0,95.0,0.0,40.0
2026-04-17,3332,幸康,TPEX,62.1,61.5709,0.86,39.66,12.0,0.0,12.0,30.25,0.0,1,0,0,0,12.0,0.0,40.0
2026-04-17,3338,泰碩,TWSE,65.5,66.0287,-0.8,2010.38,404.64,0.0,404.64,20.13,0.0,1,0,0,0,404.64,0.0,40.0
2026-04-17,3349,寶德,TPEX,28.4,28.182,0.77,298.3,100.0,0.0,100.0,33.52,0.0,1,0,0,0,100.0,0.0,40.0
2026-04-17,3380,明泰,TWSE,41.55,41.3023,0.6,8903.72,1817.07,0.0,1817.07,20.41,0.0,1,0,0,0,1817.07,0.0,40.0
2026-04-17,3402,漢科,TPEX,132.0,129.4188,1.99,1433.59,321.0,0.0,321.0,22.39,0.0,1,0,0,0,321.0,0.0,40.0
2026-04-17,3419,譁裕,TWSE,14.9,14.7412,1.08,494.16,107.59,0.0,107.59,21.77,0.0,1,0,0,0,107.59,0.0,40.0
2026-04-17,3430,奇鈦科,TPEX,85.6,84.682,1.08,2164.43,501.0,0.0,501.0,23.15,0.0,1,0,0,0,501.0,0.0,40.0
2026-04-17,3447,展達,TWSE,39.35,39.4763,-0.32,162.26,27.38,0.0,27.38,16.87,0.0,1,0,0,0,27.38,0.0,40.0
2026-04-17,3466,德晉,TPEX,41.0,41.1141,-0.28,1105.77,279.0,0.0,279.0,25.23,0.0,1,0,0,0,279.0,0.0,40.0
2026-04-17,3479,安勤,TPEX,92.2,91.9345,0.29,325.55,51.0,0.0,51.0,15.67,0.0,1,0,0,0,51.0,0.0,40.0
2026-04-17,3492,長盛,TPEX,23.6,23.6276,-0.12,57.6,14.0,0.0,14.0,24.31,0.0,1,0,0,0,14.0,0.0,40.0
2026-04-17,3528,安馳,TWSE,72.3,72.0964,0.28,502.47,170.3,0.0,170.3,33.89,0.0,1,0,0,0,170.3,0.0,40.0
2026-04-17,3546,宇峻,TPEX,71.4,71.256,0.2,151.88,38.0,0.0,38.0,25.02,0.0,1,0,0,0,38.0,0.0,40.0
2026-04-17,3556,禾瑞亞,TPEX,48.1,47.9831,0.24,237.53,75.0,0.0,75.0,31.57,0.0,1,0,0,0,75.0,0.0,40.0
2026-04-17,3557,嘉威,TWSE,31.7,31.5095,0.6,37.74,7.42,0.0,7.42,19.65,0.0,1,0,0,0,7.42,0.0,40.0
2026-04-17,3564,其陽,TPEX,42.65,42.8355,-0.43,101.54,21.0,0.0,21.0,20.68,0.0,1,0,0,0,21.0,0.0,40.0
2026-04-17,3577,泓格,TPEX,80.2,80.218,-0.02,276.18,70.0,0.0,70.0,25.35,0.0,1,0,0,0,70.0,0.0,40.0
2026-04-17,3588,通嘉,TWSE,54.6,54.7164,-0.21,419.01,77.98,0.0,77.98,18.61,0.0,1,0,0,0,77.98,0.0,40.0
2026-04-17,3594,磐儀,TPEX,47.0,45.7406,2.75,1330.91,328.0,0.0,328.0,24.64,0.0,1,0,0,0,328.0,0.0,40.0
2026-04-17,3623,富晶通,TPEX,22.6,22.4575,0.63,58.38,12.0,0.0,12.0,20.56,0.0,1,0,0,0,12.0,0.0,40.0
2026-04-17,3625,西勝,TPEX,16.9,16.9121,-0.07,227.99,50.0,0.0,50.0,21.93,0.0,1,0,0,0,50.0,0.0,40.0
2026-04-17,3628,盈正,TPEX,71.3,69.3666,2.79,355.55,150.0,0.0,150.0,42.19,0.0,1,0,0,0,150.0,0.0,40.0
2026-04-17,3630,新鉅科,TPEX,29.7,29.3486,1.2,1574.43,243.0,0.0,243.0,15.43,0.0,1,0,0,0,243.0,0.0,40.0
2026-04-17,3631,晟楠,TPEX,29.35,28.9764,1.29,209.75,60.0,0.0,60.0,28.61,0.0,1,0,0,0,60.0,0.0,40.0
2026-04-17,3646,艾恩特,TPEX,23.45,23.339,0.48,16.07,6.0,0.0,6.0,37.34,0.0,1,0,0,0,6.0,0.0,40.0
2026-04-17,3669,圓展,TWSE,39.35,39.7344,-0.97,155.4,72.46,0.0,72.46,46.63,0.0,1,0,0,0,72.46,0.0,40.0
2026-04-17,3679,新至陞,TWSE,122.0,121.4764,0.43,39.99,16.16,0.0,16.16,40.4,0.0,1,0,0,0,16.16,0.0,40.0
2026-04-17,3684,榮昌,TPEX,58.9,58.4781,0.72,103.4,28.0,0.0,28.0,27.08,0.0,1,0,0,0,28.0,0.0,40.0
2026-04-17,3689,湧德,TPEX,132.5,133.9484,-1.08,4515.93,789.0,0.0,789.0,17.47,0.0,1,0,0,0,789.0,0.0,40.0
2026-04-17,3713,新晶投控,TPEX,16.4,16.1204,1.73,209.37,36.0,0.0,36.0,17.19,0.0,1,0,0,0,36.0,0.0,40.0
2026-04-17,3717,聯嘉投控,TWSE,21.9,21.9689,-0.31,1199.68,213.01,0.0,213.01,17.76,0.0,1,0,0,0,213.01,0.0,40.0
2026-04-17,4106,雃博,TWSE,22.5,22.3378,0.73,117.19,36.5,0.0,36.5,31.15,0.0,1,0,0,0,36.5,0.0,40.0
2026-04-17,4108,懷特,TWSE,12.65,12.6891,-0.31,267.96,46.99,0.0,46.99,17.54,0.0,1,0,0,0,46.99,0.0,40.0
2026-04-17,4126,太醫,TPEX,81.0,81.0973,-0.12,42.07,11.0,0.0,11.0,26.15,0.0,1,0,0,0,11.0,0.0,40.0
2026-04-17,4127,天良,TPEX,37.5,37.2523,0.66,183.27,52.0,0.0,52.0,28.37,0.0,1,0,0,0,52.0,0.0,40.0
2026-04-17,4131,浩泰,TPEX,35.5,35.1569,0.98,74.03,16.0,0.0,16.0,21.61,0.0,1,0,0,0,16.0,0.0,40.0
2026-04-17,4160,訊聯基因,TPEX,44.7,44.5799,0.27,62.22,18.0,0.0,18.0,28.93,0.0,1,0,0,0,18.0,0.0,40.0
2026-04-17,4174,浩鼎,TPEX,37.95,38.2411,-0.76,382.09,160.0,0.0,160.0,41.87,0.0,1,0,0,0,160.0,0.0,40.0
2026-04-17,4439,冠星-KY,TWSE,97.4,97.0346,0.38,24.36,4.19,0.0,4.19,17.2,0.0,1,0,0,0,4.19,0.0,40.0
2026-04-17,4503,金雨,TPEX,41.55,41.0194,1.29,207.87,65.0,0.0,65.0,31.27,0.0,1,0,0,0,65.0,0.0,40.0
2026-04-17,4526,東台,TWSE,34.4,34.3392,0.18,1853.34,323.26,0.0,323.26,17.44,0.0,1,0,0,0,323.26,0.0,40.0
2026-04-17,4540,全球傳動,TWSE,57.9,56.9644,1.64,16717.1,2681.33,0.0,2681.33,16.04,0.0,1,0,0,0,2681.33,0.0,40.0
2026-04-17,4541,晟田,TPEX,48.3,48.4158,-0.24,1422.28,389.0,0.0,389.0,27.35,0.0,1,0,0,0,389.0,0.0,40.0
2026-04-17,4545,銘鈺,TWSE,31.4,31.2882,0.36,185.66,28.38,0.0,28.38,15.29,0.0,1,0,0,0,28.38,0.0,40.0
2026-04-17,4550,長佳,TPEX,24.7,24.6998,0.0,7.21,2.0,0.0,2.0,27.74,0.0,1,0,0,0,2.0,0.0,40.0
2026-04-17,4558,寶緯,TPEX,19.9,19.76,0.71,41.14,7.0,0.0,7.0,17.02,0.0,1,0,0,0,7.0,0.0,40.0
2026-04-17,4564,元翎,TWSE,19.85,19.8991,-0.25,1155.63,312.56,0.0,312.56,27.05,0.0,1,0,0,0,312.56,0.0,40.0
2026-04-17,4572,駐龍,TWSE,146.5,145.5562,0.65,52.1,15.2,0.0,15.2,29.17,0.0,1,0,0,0,15.2,0.0,40.0
2026-04-17,4580,捷流閥業,TPEX,80.0,79.8431,0.2,93.67,17.0,0.0,17.0,18.15,0.0,1,0,0,0,17.0,0.0,40.0
2026-04-17,4583,台灣精銳,TWSE,734.0,744.7279,-1.44,389.82,68.91,0.0,68.91,17.68,0.0,1,0,0,0,68.91,0.0,40.0
2026-04-17,4585,達明,TWSE,319.0,317.9138,0.34,304.48,56.07,0.0,56.07,18.41,0.0,1,0,0,0,56.07,0.0,40.0
2026-04-17,4588,玖鼎電力,TWSE,60.2,60.1974,0.0,134.74,42.0,0.0,42.0,31.17,0.0,1,0,0,0,42.0,0.0,40.0
2026-04-17,4590,富田-創,TWSE,77.3,77.3284,-0.04,181.81,36.0,0.0,36.0,19.8,0.0,1,0,0,0,36.0,0.0,40.0
2026-04-17,4707,磐亞,TPEX,15.05,14.8311,1.48,8271.4,1671.0,0.0,1671.0,20.2,0.0,1,0,0,0,1671.0,0.0,40.0
2026-04-17,4716,大立,TPEX,16.2,16.2477,-0.29,1411.92,420.0,0.0,420.0,29.75,0.0,1,0,0,0,420.0,0.0,40.0
2026-04-17,4755,三福化,TWSE,151.5,151.2943,0.14,1403.75,312.25,0.0,312.25,22.24,0.0,1,0,0,0,312.25,0.0,40.0
2026-04-17,4807,日成-KY,TWSE,15.4,15.2303,1.11,85.13,24.0,0.0,24.0,28.19,0.0,1,0,0,0,24.0,0.0,40.0
2026-04-17,4927,泰鼎-KY,TWSE,50.1,49.4301,1.36,18828.88,4381.28,0.0,4381.28,23.27,0.0,1,0,0,0,4381.28,0.0,40.0
