latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,total_score
2026-04-17,1441,大東,TWSE,20,9.8,9.8667,-0.68,565.79,56.84,0.0,56.84,10.05,0.0,8,0,0,0,3.32,0.0,國泰-敦南,40.0,9.88,元大-大灣,-86.0,9.86,10.88,44.04,54.92
2026-04-17,6164,華興,TWSE,20,13.0,12.7063,2.31,15794.59,1592.4,0.0,1592.4,10.08,0.0,5,0,0,0,271.4,0.0,凱基-台北,338.0,12.73,統一-永和,-570.0,12.66,10.76,44.07,54.83
2026-04-17,6645,金萬林-創,TWSE,20,13.25,13.4862,-1.75,923.39,105.69,0.0,105.69,11.45,0.0,4,0,0,0,1.0,0.0,摩根大通,44.0,13.59,國票-台南,-93.0,13.36,10.68,43.16,53.84
2026-04-17,3679,新至陞,TWSE,20,122.0,119.7602,1.87,863.25,75.85,0.0,75.85,8.79,0.0,10,0,0,0,16.16,0.0,元大-華山,35.0,117.64,華南永昌-豐原,-30.0,120.32,13.13,40.6,53.73
2026-04-17,6579,研揚,TWSE,20,118.0,116.7722,1.05,3140.21,575.57,-0.5,575.07,18.33,-0.02,8,0,0,0,36.84,0.0,美林,101.0,116.13,國票-長城,-539.0,117.16,5.28,47.96,53.24
2026-04-17,2524,京城,TWSE,20,39.75,38.6841,2.76,2149.12,147.68,-0.49,147.19,6.87,-0.02,11,0,0,0,26.07,0.0,第一金-高雄,179.0,38.02,新光,-86.0,38.55,17.99,35.17,53.16
2026-04-17,7732,金興精密,TWSE,20,35.0,35.7002,-1.96,317.61,48.72,0.0,48.72,15.34,0.0,6,0,0,0,6.0,0.0,凱基-中壢,26.0,36.13,日進,-67.0,36.25,3.82,48.0,51.82
2026-04-17,3406,玉晶光,TWSE,20,503.0,484.6038,3.8,25546.15,1774.25,1991.61,3765.86,6.95,7.8,0,1,0,2,-173.11,-39.0,凱基-站前,884.0,481.8,美商高盛,-447.0,480.17,13.28,38.17,51.45
2026-04-17,6703,軒郁,TPEX,20,115.0,117.6354,-2.24,1868.0,179.27,0.0,179.27,9.6,0.0,2,0,0,0,9.0,0.0,新加坡商瑞銀,98.0,117.0,凱基-台北,-64.0,118.09,14.58,36.87,51.45
2026-04-17,2851,中再保,TWSE,20,29.55,30.5756,-3.35,49425.36,6389.97,74.0,6463.97,12.93,0.15,0,2,9,0,-278.03,10.0,台灣摩根士丹利,3031.0,30.59,聯邦-興中,-2513.0,30.72,8.82,42.34,51.16
2026-04-17,6283,淳安,TWSE,20,23.6,21.2836,10.88,3948.56,547.11,236.0,783.11,13.86,5.98,4,0,0,0,111.34,0.0,,,,,,,0.0,50.94,50.94
2026-04-17,3529,力旺,TPEX,20,4075.0,2958.5319,37.74,22008.0,1922.03,565.66,2487.68,8.73,2.57,0,1,6,0,-50.35,125.86,美商高盛,2878.0,2883.25,台灣摩根士丹利,-357.0,2984.89,10.88,39.44,50.32
2026-04-17,4590,富田-創,TWSE,20,77.3,74.5663,3.67,2783.37,535.83,0.0,535.83,19.25,0.0,13,0,0,0,36.0,0.0,美商高盛,147.0,74.47,凱基-台南,-474.0,73.87,7.82,42.0,49.82
